Cases,cod_munici,year,epiweek,cons_epiweek,municipality,total_population,Temperature,Rainfall,EVI
169,5250,2011,7,216,EL BAGRE,48211,24.57993492,40.0109581,4272.34429
172,5250,2011,8,217,EL BAGRE,48211,24.21403307,12.24514061,1067.639583
162,5250,2011,9,218,EL BAGRE,48211,24.15107775,37.90364365,3625.654508
155,5250,2011,10,219,EL BAGRE,48211,23.99183087,52.00200883,3710.698011
132,5250,2011,11,220,EL BAGRE,48211,24.64595711,10.69452328,1872.573369
176,5250,2011,12,221,EL BAGRE,48211,24.11240557,58.06493492,2578.39709
131,5250,2011,13,222,EL BAGRE,48211,25.48153144,31.07495196,NA
126,5250,2011,14,223,EL BAGRE,48211,25.0863854,71.31800808,2590.734218
144,5250,2011,15,224,EL BAGRE,48211,24.06383156,114.1650192,3531.208007
129,5250,2011,16,225,EL BAGRE,48211,23.7304061,25.48306382,4193.175097
139,5250,2011,17,226,EL BAGRE,48211,24.46831772,30.90943323,3109.825977
141,5250,2011,18,227,EL BAGRE,48211,25.15728184,55.28581006,2606.815139
152,5250,2011,19,228,EL BAGRE,48211,25.03320405,68.20562792,3937.88662
160,5250,2011,20,229,EL BAGRE,48211,23.77003451,72.14050198,NA
160,5250,2011,21,230,EL BAGRE,48211,23.52304253,69.20956883,2101.115623
152,5250,2011,22,231,EL BAGRE,48211,24.50881492,63.79342469,3806.677193
162,5250,2011,23,232,EL BAGRE,48211,25.04764845,29.88463288,3106.343344
162,5250,2011,24,233,EL BAGRE,48211,25.17259434,32.92966982,4009.037916
150,5250,2011,25,234,EL BAGRE,48211,24.50909022,59.77787326,5291.068547
163,5250,2011,26,235,EL BAGRE,48211,24.37378604,65.43373737,4014.179551
193,5250,2011,27,236,EL BAGRE,48211,25.02138397,34.34088619,3230.08712
198,5250,2011,28,237,EL BAGRE,48211,24.03599179,47.84399503,815.6071303
184,5250,2011,29,238,EL BAGRE,48211,25.12020128,25.24795733,NA
129,5250,2011,30,239,EL BAGRE,48211,24.71195857,43.39694532,5742.101758
191,5250,2011,31,240,EL BAGRE,48211,24.45972472,81.51305572,3740.740864
168,5250,2011,32,241,EL BAGRE,48211,25.28464047,39.71949258,2013.701366
178,5250,2011,33,242,EL BAGRE,48211,23.97982261,125.6670603,3262.631677
174,5250,2011,34,243,EL BAGRE,48211,24.20696675,38.76975788,4289.543156
202,5250,2011,35,244,EL BAGRE,48211,24.78078064,54.65223612,2493.057782
192,5250,2011,36,245,EL BAGRE,48211,24.41375392,63.21337647,NA
